Order Date,Order ID,Product 1,Product 2,Product Pair,Pair Count
2019-03-09,164793,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-25,164804,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-08,164812,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-18,164817,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-03-22,164857,Lightning Charging Cable,Macbook Pro Laptop,Lightning Charging Cable + Macbook Pro Laptop,1
2019-03-10,164880,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-03-02,164903,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-03-06,164928,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-03-23,164977,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-21,164985,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-16,165051,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-06,165103,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-03-22,165115,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-03-29,165122,Apple Airpods Headphones,USB-C Charging Cable,Apple Airpods Headphones + USB-C Charging Cable,1
2019-03-18,165123,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-03-02,165129,USB-C Charging Cable,iPhone,USB-C Charging Cable + iPhone,1
2019-03-11,165158,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-22,165197,Apple Airpods Headphones,Macbook Pro Laptop,Apple Airpods Headphones + Macbook Pro Laptop,1
2019-03-10,165217,ThinkPad Laptop,USB-C Charging Cable,ThinkPad Laptop + USB-C Charging Cable,1
2019-03-07,165241,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-15,165244,AA Batteries (4-pack),iPhone,AA Batteries (4-pack) + iPhone,1
2019-03-11,165248,27in FHD Monitor,Lightning Charging Cable,27in FHD Monitor + Lightning Charging Cable,1
2019-03-27,165270,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-20,165410,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-03-14,165462,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-25,165471,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-03-08,165511,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-07,165514,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-03-13,165584,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-03-13,165601,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-07,165618,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-01,165665,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-03-01,165665,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-03-01,165665,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-03-01,165665,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-01,165665,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-01,165665,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-03-09,165754,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-25,165756,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-03-17,165768,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-27,165782,AA Batteries (4-pack),Vareebadd Phone,AA Batteries (4-pack) + Vareebadd Phone,1
2019-03-22,165792,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-03-30,165812,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-12,165859,27in FHD Monitor,Google Phone,27in FHD Monitor + Google Phone,1
2019-03-09,165862,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-03-31,165890,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-03-15,165911,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-04,165914,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-03-25,165928,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-30,165938,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-30,165938,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-30,165938,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-03-24,165948,34in Ultrawide Monitor,Bose SoundSport Headphones,34in Ultrawide Monitor + Bose SoundSport Headphones,1
2019-03-15,166001,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-28,166082,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-19,166105,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-14,166127,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-29,166161,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-20,166163,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-03-12,166260,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-03-05,166284,Lightning Charging Cable,ThinkPad Laptop,Lightning Charging Cable + ThinkPad Laptop,1
2019-03-25,166302,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-11,166326,27in FHD Monitor,Vareebadd Phone,27in FHD Monitor + Vareebadd Phone,1
2019-03-03,166334,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-03-03,166337,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-04,166393,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-03-31,166430,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-17,166448,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-03-31,166595,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-03-05,166639,27in FHD Monitor,Wired Headphones,27in FHD Monitor + Wired Headphones,1
2019-03-19,166645,Bose SoundSport Headphones,ThinkPad Laptop,Bose SoundSport Headphones + ThinkPad Laptop,1
2019-03-18,166666,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-03-11,166710,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-14,166737,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-04,166740,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-03-17,166745,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-03-09,166752,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-03-20,166776,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-09,166794,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-25,166824,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-12,166842,27in 4K Gaming Monitor,AA Batteries (4-pack),27in 4K Gaming Monitor + AA Batteries (4-pack),1
2019-03-21,166878,20in Monitor,USB-C Charging Cable,20in Monitor + USB-C Charging Cable,1
2019-03-01,166942,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-27,166968,27in 4K Gaming Monitor,LG Washing Machine,27in 4K Gaming Monitor + LG Washing Machine,1
2019-03-09,167014,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-17,167023,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-21,167026,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-16,167084,AA Batteries (4-pack),Bose SoundSport Headphones,AA Batteries (4-pack) + Bose SoundSport Headphones,1
2019-03-20,167124,Flatscreen TV,ThinkPad Laptop,Flatscreen TV + ThinkPad Laptop,1
2019-03-31,167159,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-03-30,167220,AA Batteries (4-pack),iPhone,AA Batteries (4-pack) + iPhone,1
2019-03-30,167222,AAA Batteries (4-pack),ThinkPad Laptop,AAA Batteries (4-pack) + ThinkPad Laptop,1
2019-03-28,167258,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-22,167261,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-22,167261,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-22,167261,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-03-30,167275,ThinkPad Laptop,iPhone,ThinkPad Laptop + iPhone,1
2019-03-06,167284,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-04,167294,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-12,167324,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-03-07,167348,AA Batteries (4-pack),Bose SoundSport Headphones,AA Batteries (4-pack) + Bose SoundSport Headphones,1
2019-03-12,167360,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-24,167388,27in 4K Gaming Monitor,Apple Airpods Headphones,27in 4K Gaming Monitor + Apple Airpods Headphones,1
2019-03-15,167433,27in 4K Gaming Monitor,Lightning Charging Cable,27in 4K Gaming Monitor + Lightning Charging Cable,1
2019-03-11,167441,27in 4K Gaming Monitor,Flatscreen TV,27in 4K Gaming Monitor + Flatscreen TV,1
2019-03-24,167447,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-03,167469,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-19,167488,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-05,167532,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-03,167567,Lightning Charging Cable,Macbook Pro Laptop,Lightning Charging Cable + Macbook Pro Laptop,1
2019-03-18,167591,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-03-28,167598,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-03-30,167643,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-12,167659,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-22,167702,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-03-28,167709,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-18,167721,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-11,167833,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-26,167837,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-28,167839,Bose SoundSport Headphones,Vareebadd Phone,Bose SoundSport Headphones + Vareebadd Phone,1
2019-03-10,167891,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-29,167924,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-22,167931,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-03-31,167934,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-29,167955,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-18,167958,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-10,167977,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-02,168037,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-03-05,168080,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-24,168173,34in Ultrawide Monitor,AAA Batteries (4-pack),34in Ultrawide Monitor + AAA Batteries (4-pack),1
2019-03-23,168187,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-03,168213,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-01,168215,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-03-04,168236,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-16,168282,Flatscreen TV,USB-C Charging Cable,Flatscreen TV + USB-C Charging Cable,1
2019-03-28,168333,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-03-28,168376,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-29,168380,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-03-04,168382,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-16,168436,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-03-27,168561,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-25,168604,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-20,168607,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-03-20,168607,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-20,168607,Bose SoundSport Headphones,iPhone,Bose SoundSport Headphones + iPhone,1
2019-03-21,168619,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-03-07,168631,20in Monitor,Lightning Charging Cable,20in Monitor + Lightning Charging Cable,1
2019-03-03,168674,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-16,168694,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-03-07,168777,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-08,168778,27in FHD Monitor,Bose SoundSport Headphones,27in FHD Monitor + Bose SoundSport Headphones,1
2019-03-31,168806,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-15,168818,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-03-05,168890,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-03-25,168900,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-04-01,168905,ThinkPad Laptop,USB-C Charging Cable,ThinkPad Laptop + USB-C Charging Cable,1
2019-03-22,168910,27in 4K Gaming Monitor,Lightning Charging Cable,27in 4K Gaming Monitor + Lightning Charging Cable,1
2019-03-02,168938,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-03-02,168938,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-02,168938,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-03-05,169022,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-20,169076,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-03-08,169116,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-03-07,169160,ThinkPad Laptop,Vareebadd Phone,ThinkPad Laptop + Vareebadd Phone,1
2019-03-28,169167,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-28,169192,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-04,169207,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-12,169221,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-03-15,169259,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-03-10,169266,Google Phone,Lightning Charging Cable,Google Phone + Lightning Charging Cable,1
2019-03-10,169266,Google Phone,iPhone,Google Phone + iPhone,1
2019-03-10,169266,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-28,169268,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-03-24,169297,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-27,169324,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-03-20,169344,34in Ultrawide Monitor,Google Phone,34in Ultrawide Monitor + Google Phone,1
2019-03-05,169421,Apple Airpods Headphones,USB-C Charging Cable,Apple Airpods Headphones + USB-C Charging Cable,1
2019-03-16,169424,AAA Batteries (4-pack),Apple Airpods Headphones,AAA Batteries (4-pack) + Apple Airpods Headphones,1
2019-03-13,169545,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-13,169545,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-03-13,169545,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-03-28,169550,27in 4K Gaming Monitor,iPhone,27in 4K Gaming Monitor + iPhone,1
2019-03-16,169551,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-03-27,169564,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-03-19,169643,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-03-28,169666,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-03-31,169668,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
